<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.07	16:00:00	1.35950	1.36108	1.35852	1.36086	6675	0	0
2021.10.07	17:00:00	1.36086	1.36361	1.36076	1.36224	5776	0	0
2021.10.07	18:00:00	1.36224	1.36380	1.36221	1.36316	4460	0	0
2021.10.07	19:00:00	1.36318	1.36372	1.36218	1.36218	3541	0	0
2021.10.07	20:00:00	1.36217	1.36245	1.36159	1.36214	2366	0	0
2021.10.07	21:00:00	1.36214	1.36227	1.36132	1.36207	2470	0	0
2021.10.07	22:00:00	1.36206	1.36226	1.36130	1.36165	2422	0	0
2021.10.07	23:00:00	1.36165	1.36185	1.36114	1.36153	1249	0	5
2021.10.08	00:00:00	1.36135	1.36162	1.36068	1.36137	1150	0	21
2021.10.08	01:00:00	1.36131	1.36172	1.36110	1.36157	806	0	13
2021.10.08	02:00:00	1.36158	1.36191	1.36112	1.36186	650	0	2
2021.10.08	03:00:00	1.36184	1.36224	1.36102	1.36182	1661	0	2
2021.10.08	04:00:00	1.36182	1.36206	1.36133	1.36166	1947	0	0
2021.10.08	05:00:00	1.36166	1.36189	1.36119	1.36152	1499	0	0
2021.10.08	06:00:00	1.36152	1.36153	1.36066	1.36097	1372	0	0
2021.10.08	07:00:00	1.36097	1.36133	1.36019	1.36021	844	0	0
2021.10.08	08:00:00	1.36021	1.36075	1.35965	1.35966	1559	0	0
2021.10.08	09:00:00	1.35967	1.36050	1.35933	1.35953	3698	0	0
2021.10.08	10:00:00	1.35955	1.36006	1.35835	1.35928	5825	0	0
2021.10.08	11:00:00	1.35923	1.36059	1.35865	1.35999	3492	0	0
2021.10.08	12:00:00	1.35999	1.36241	1.35976	1.36233	4066	0	0
2021.10.08	13:00:00	1.36234	1.36379	1.36234	1.36272	2842	0	0
2021.10.08	14:00:00	1.36272	1.36315	1.36200	1.36232	2231	0	0
2021.10.08	15:00:00	1.36233	1.36583	1.36189	1.36401	8471	0	0
2021.10.08	16:00:00	1.36403	1.36480	1.36116	1.36273	8882	0	0
2021.10.08	17:00:00	1.36273	1.36471	1.36265	1.36374	8118	0	0
2021.10.08	18:00:00	1.36374	1.36490	1.36287	1.36294	5601	0	0
2021.10.08	19:00:00	1.36294	1.36294	1.36111	1.36172	3454	0	0
2021.10.08	20:00:00	1.36172	1.36207	1.36093	1.36196	3043	0	0
2021.10.08	21:00:00	1.36196	1.36258	1.36193	1.36206	2728	0	0
2021.10.08	22:00:00	1.36205	1.36245	1.36143	1.36196	1578	0	1
2021.10.08	23:00:00	1.36195	1.36205	1.36106	1.36174	973	0	9
2021.10.11	00:00:00	1.36144	1.36251	1.36077	1.36114	534	0	32
2021.10.11	01:00:00	1.36203	1.36256	1.36126	1.36172	807	0	14
2021.10.11	02:00:00	1.36171	1.36187	1.36115	1.36157	882	0	6
2021.10.11	03:00:00	1.36157	1.36419	1.36148	1.36385	2052	0	0
2021.10.11	04:00:00	1.36385	1.36553	1.36375	1.36430	1953	0	0
2021.10.11	05:00:00	1.36430	1.36472	1.36407	1.36418	1285	0	0
2021.10.11	06:00:00	1.36418	1.36450	1.36343	1.36364	1235	0	0
2021.10.11	07:00:00	1.36364	1.36408	1.36341	1.36398	905	0	0
2021.10.11	08:00:00	1.36398	1.36538	1.36381	1.36537	1803	0	0
2021.10.11	09:00:00	1.36537	1.36735	1.36505	1.36648	5074	0	0
2021.10.11	10:00:00	1.36648	1.36689	1.36377	1.36480	5711	0	0
2021.10.11	11:00:00	1.36481	1.36565	1.36314	1.36475	4737	0	0
2021.10.11	12:00:00	1.36474	1.36481	1.36109	1.36182	3959	0	0
2021.10.11	13:00:00	1.36182	1.36335	1.36149	1.36312	3133	0	0
2021.10.11	14:00:00	1.36312	1.36360	1.36242	1.36297	2961	0	0
2021.10.11	15:00:00	1.36298	1.36392	1.36188	1.36201	3610	0	0
2021.10.11	16:00:00	1.36200	1.36462	1.36184	1.36446	4937	0	0
2021.10.11	17:00:00	1.36447	1.36511	1.36230	1.36261	3655	0	0
2021.10.11	18:00:00	1.36261	1.36347	1.36223	1.36249	2583	0	0
2021.10.11	19:00:00	1.36248	1.36252	1.36093	1.36100	2271	0	0
