<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.28	1.20640	1.21199	1.20591	1.20775	50322	0	0
2021.05.31	1.20641	1.20916	1.20463	1.20621	37719	0	0
2021.06.01	1.20621	1.20772	1.20066	1.20693	45456	0	0
2021.06.02	1.20693	1.20919	1.20293	1.20323	39673	0	0
2021.06.03	1.20325	1.21201	1.20251	1.21045	49176	0	0
2021.06.04	1.21043	1.21326	1.20704	1.20724	47696	0	0
2021.06.07	1.20691	1.21066	1.20571	1.20786	38238	0	0
2021.06.08	1.20786	1.21173	1.20710	1.21079	48368	0	0
2021.06.09	1.21074	1.21174	1.20572	1.21082	42955	0	0
2021.06.10	1.21083	1.21247	1.20703	1.20928	53453	0	0
2021.06.11	1.20926	1.21769	1.20799	1.21657	44546	0	0
2021.06.14	1.21541	1.21710	1.21278	1.21437	44460	0	0
2021.06.15	1.21422	1.22040	1.21296	1.21826	49076	0	0
2021.06.16	1.21821	1.22837	1.21567	1.22756	57543	0	2
2021.06.17	1.22747	1.23780	1.22622	1.23535	76112	0	2
2021.06.18	1.23510	1.24806	1.23388	1.24685	66065	0	2
2021.06.21	1.24591	1.24867	1.23533	1.23608	71484	0	2
2021.06.22	1.23571	1.24031	1.23016	1.23046	53417	0	2
2021.06.23	1.23049	1.23286	1.22521	1.23039	61179	0	2
2021.06.24	1.23032	1.23406	1.22824	1.23225	53861	0	2
2021.06.25	1.23211	1.23295	1.22720	1.22985	46382	0	2
2021.06.28	1.22871	1.23477	1.22822	1.23371	49250	0	2
2021.06.29	1.23344	1.24025	1.23261	1.24004	48958	0	2
2021.06.30	1.24002	1.24236	1.23554	1.23970	56130	0	2
2021.07.01	1.23948	1.24455	1.23646	1.24355	52696	0	2
2021.07.02	1.24343	1.24499	1.23091	1.23274	54472	0	2
2021.07.05	1.23091	1.23719	1.23021	1.23413	36445	0	2
2021.07.06	1.23389	1.24944	1.23026	1.24624	54993	0	2
2021.07.07	1.24544	1.25192	1.24229	1.24812	70359	0	2
2021.07.08	1.24799	1.25900	1.24746	1.25332	83732	0	2
2021.07.09	1.25326	1.25568	1.24431	1.24513	71157	0	2
2021.07.12	1.24411	1.25141	1.24411	1.24511	50430	0	2
2021.07.13	1.24502	1.25398	1.24419	1.25132	50311	0	2
2021.07.14	1.25109	1.25263	1.24249	1.25084	56526	0	2
2021.07.15	1.25099	1.26135	1.25013	1.25933	62724	0	2
