<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.11	1.21751	1.21931	1.20927	1.21063	54807	0	0
2021.06.14	1.21025	1.21303	1.20942	1.21200	46944	0	0
2021.06.15	1.21190	1.21473	1.21014	1.21264	50679	0	0
2021.06.16	1.21256	1.21348	1.19940	1.19943	66416	0	0
2021.06.17	1.19939	1.20064	1.18918	1.19069	90570	0	0
2021.06.18	1.19056	1.19251	1.18537	1.18597	81407	0	0
2021.06.21	1.18550	1.19212	1.18477	1.19185	87967	0	0
2021.06.22	1.19166	1.19525	1.18809	1.19413	68415	0	0
2021.06.23	1.19376	1.19703	1.19116	1.19258	66823	0	0
2021.06.24	1.19254	1.19563	1.19175	1.19315	65027	0	0
2021.06.25	1.19315	1.19752	1.19265	1.19370	59055	0	0
2021.06.28	1.19316	1.19445	1.19025	1.19242	60674	0	0
2021.06.29	1.19230	1.19298	1.18777	1.18960	61593	0	0
2021.06.30	1.18954	1.19090	1.18452	1.18560	70561	0	0
2021.07.01	1.18559	1.18842	1.18374	1.18497	70316	0	0
2021.07.02	1.18491	1.18743	1.18071	1.18646	71827	0	0
2021.07.05	1.18576	1.18805	1.18515	1.18634	47260	0	0
2021.07.06	1.18619	1.18950	1.18067	1.18231	79642	0	0
2021.07.07	1.18235	1.18362	1.17817	1.17903	75932	0	0
2021.07.08	1.17899	1.18679	1.17836	1.18449	90999	0	0
2021.07.09	1.18440	1.18811	1.18251	1.18774	73949	0	0
2021.07.12	1.18715	1.18802	1.18361	1.18606	56598	0	0
2021.07.13	1.18593	1.18752	1.17724	1.17765	69168	0	0
2021.07.14	1.17761	1.18388	1.17719	1.18358	70801	0	0
2021.07.15	1.18349	1.18506	1.17962	1.18118	74081	0	0
2021.07.16	1.18118	1.18224	1.17921	1.18055	70772	0	0
2021.07.19	1.18054	1.18243	1.17640	1.17987	80957	0	0
2021.07.20	1.17980	1.18025	1.17558	1.17805	70566	0	0
2021.07.21	1.17796	1.18047	1.17519	1.17946	56519	0	0
2021.07.22	1.17907	1.18303	1.17575	1.17707	64812	0	0
