<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.27	14:00:00	0.91710	0.91732	0.91597	0.91605	2090	0	1
2021.07.27	15:00:00	0.91603	0.91604	0.91418	0.91421	2629	0	1
2021.07.27	16:00:00	0.91419	0.91559	0.91350	0.91470	3935	0	1
2021.07.27	17:00:00	0.91468	0.91580	0.91400	0.91414	3906	0	1
2021.07.27	18:00:00	0.91414	0.91421	0.91317	0.91365	2839	0	1
2021.07.27	19:00:00	0.91365	0.91401	0.91324	0.91325	1876	0	1
2021.07.27	20:00:00	0.91325	0.91358	0.91290	0.91354	1258	0	1
2021.07.27	21:00:00	0.91354	0.91418	0.91324	0.91413	881	0	1
2021.07.27	22:00:00	0.91415	0.91450	0.91410	0.91414	622	0	1
2021.07.27	23:00:00	0.91414	0.91464	0.91407	0.91425	696	0	1
2021.07.28	00:00:00	0.91421	0.91452	0.91325	0.91399	402	0	27
2021.07.28	01:00:00	0.91403	0.91467	0.91391	0.91445	415	0	4
2021.07.28	02:00:00	0.91445	0.91452	0.91426	0.91443	212	0	6
2021.07.28	03:00:00	0.91443	0.91521	0.91413	0.91519	420	0	1
2021.07.28	04:00:00	0.91519	0.91525	0.91452	0.91455	397	0	1
2021.07.28	05:00:00	0.91455	0.91482	0.91447	0.91448	520	0	1
2021.07.28	06:00:00	0.91448	0.91467	0.91425	0.91465	456	0	3
2021.07.28	07:00:00	0.91465	0.91492	0.91460	0.91492	687	0	1
2021.07.28	08:00:00	0.91492	0.91532	0.91488	0.91494	447	0	2
2021.07.28	09:00:00	0.91492	0.91593	0.91483	0.91581	1002	0	1
2021.07.28	10:00:00	0.91581	0.91588	0.91470	0.91509	1740	0	1
2021.07.28	11:00:00	0.91509	0.91540	0.91318	0.91337	1573	0	1
2021.07.28	12:00:00	0.91337	0.91479	0.91336	0.91471	1617	0	1
2021.07.28	13:00:00	0.91468	0.91477	0.91395	0.91455	1641	0	1
2021.07.28	14:00:00	0.91456	0.91531	0.91440	0.91447	1971	0	1
2021.07.28	15:00:00	0.91447	0.91638	0.91442	0.91585	2289	0	1
2021.07.28	16:00:00	0.91587	0.91673	0.91552	0.91638	3097	0	1
2021.07.28	17:00:00	0.91638	0.91650	0.91402	0.91427	3224	0	1
2021.07.28	18:00:00	0.91427	0.91435	0.91333	0.91336	2345	0	1
2021.07.28	19:00:00	0.91337	0.91372	0.91283	0.91295	1280	0	1
2021.07.28	20:00:00	0.91295	0.91325	0.91263	0.91284	1041	0	1
2021.07.28	21:00:00	0.91282	0.91576	0.91080	0.91099	10224	0	1
2021.07.28	22:00:00	0.91097	0.91161	0.91006	0.91013	3235	0	1
2021.07.28	23:00:00	0.91013	0.91041	0.90993	0.90993	682	0	1
2021.07.29	00:00:00	0.90993	0.91014	0.90977	0.91001	246	0	5
2021.07.29	01:00:00	0.90999	0.91009	0.90982	0.90992	390	0	2
2021.07.29	02:00:00	0.90988	0.90994	0.90970	0.90975	462	0	5
2021.07.29	03:00:00	0.90975	0.91008	0.90965	0.90982	725	0	1
2021.07.29	04:00:00	0.90982	0.90989	0.90944	0.90947	682	0	2
